antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Slope_Flat, ECG_Normal, ChestPain_ASY, BP_Prehypertension",Age_Middle,0.1773049645390071,0.6276595744680851,0.14184397163120568,0.8,1.2745762711864408,1.0,0.03055681303757357,1.861702127659575,0.26185344827586216,0.21390374331550804,0.462857142857143,0.512994350282486
"Slope_Flat, MaxHR_Medium, Oldpeak_Moderate, ExAngina_Yes",Age_Middle,0.14184397163120568,0.6276595744680851,0.11347517730496454,0.7999999999999999,1.2745762711864406,1.0,0.024445450430058843,1.861702127659574,0.2510330578512396,0.17297297297297295,0.46285714285714274,0.49039548022598867
"ECG_Normal, Oldpeak_Moderate","FastingBS_Normal, Age_Middle",0.20921985815602837,0.4787234042553192,0.1276595744680851,0.6101694915254237,1.2745762711864406,1.0,0.027501131733816186,1.3371877890841808,0.272421524663677,0.22784810126582275,0.2521618817018331,0.43841807909604513
"FastingBS_Normal, ChestPain_ASY, Chol_Borderline, ExAngina_Yes",Age_Middle,0.14184397163120568,0.6276595744680851,0.11347517730496454,0.7999999999999999,1.2745762711864406,1.0,0.024445450430058843,1.861702127659574,0.2510330578512396,0.17297297297297295,0.46285714285714274,0.49039548022598867
"ExAngina_Yes, ChestPain_ASY, ECG_Normal, BP_Prehypertension, FastingBS_Normal",Age_Middle,0.14184397163120568,0.6276595744680851,0.11347517730496454,0.7999999999999999,1.2745762711864406,1.0,0.024445450430058843,1.861702127659574,0.2510330578512396,0.17297297297297295,0.46285714285714274,0.49039548022598867
"ExAngina_Yes, Slope_Flat, ChestPain_ASY, BP_Prehypertension, ECG_Normal",Age_Middle,0.14184397163120568,0.6276595744680851,0.11347517730496454,0.7999999999999999,1.2745762711864406,1.0,0.024445450430058843,1.861702127659574,0.2510330578512396,0.17297297297297295,0.46285714285714274,0.49039548022598867
"Chol_Borderline, BP_Prehypertension",Age_Middle,0.1595744680851064,0.6276595744680851,0.1276595744680851,0.7999999999999999,1.2745762711864406,1.0,0.0275011317338162,1.861702127659574,0.25632911392405056,0.1935483870967742,0.46285714285714274,0.5016949152542373
"Oldpeak_Moderate, Slope_Flat, ChestPain_ASY, FastingBS_Normal, ECG_Normal",Age_Middle,0.14184397163120568,0.6276595744680851,0.11347517730496454,0.7999999999999999,1.2745762711864406,1.0,0.024445450430058843,1.861702127659574,0.2510330578512396,0.17297297297297295,0.46285714285714274,0.49039548022598867
"MaxHR_Medium, Chol_Borderline",Age_Middle,0.14184397163120568,0.6276595744680851,0.11347517730496454,0.7999999999999999,1.2745762711864406,1.0,0.024445450430058843,1.861702127659574,0.2510330578512396,0.17297297297297295,0.46285714285714274,0.49039548022598867
"BP_Normal, ExAngina_Yes",FastingBS_Normal,0.13829787234042554,0.7446808510638298,0.13120567375886524,0.9487179487179486,1.273992673992674,1.0,0.028217896484080268,4.978723404255305,0.24958291624958284,0.17452830188679244,0.7991452991452986,0.5624542124542123
"Sex_Male, Age_Middle, ECG_Normal","Slope_Flat, FastingBS_Normal",0.32269503546099293,0.6382978723404256,0.2624113475177305,0.8131868131868131,1.2739926739926737,1.0,0.05643579296816051,1.9361702127659561,0.3175321918777414,0.3756345177664974,0.48351648351648313,0.6121489621489621
"Slope_Flat, Oldpeak_Moderate, BP_Prehypertension","Sex_Male, Age_Middle",0.15602836879432624,0.5709219858156028,0.11347517730496454,0.7272727272727272,1.2738565782044042,1.0,0.02439515114933856,1.5732860520094558,0.25472689075630245,0.18497109826589597,0.364387678437265,0.46301524562394125
"ECG_Normal, ChestPain_ASY, Chol_Borderline","Sex_Male, Age_Middle",0.15602836879432624,0.5709219858156028,0.11347517730496454,0.7272727272727272,1.2738565782044042,1.0,0.02439515114933856,1.5732860520094558,0.25472689075630245,0.18497109826589597,0.364387678437265,0.46301524562394125
"Slope_Flat, FastingBS_Normal, ChestPain_ASY, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.24113475177304963,0.49645390070921985,0.1524822695035461,0.6323529411764707,1.2737394957983195,1.0,0.03276998138926614,1.3696453900709222,0.283199304499022,0.2606060606060607,0.2698840099420052,0.4697478991596639
"Sex_Male, Age_Middle, FastingBS_Normal, Oldpeak_Moderate","Slope_Flat, ChestPain_ASY, ExAngina_Yes",0.1950354609929078,0.5567375886524822,0.13829787234042554,0.7090909090909091,1.2736537348002317,1.0,0.02971430008550878,1.5237145390070923,0.26691516999887044,0.22543352601156072,0.34370909090909096,0.47874927620150554
"FastingBS_Normal, BP_Normal",ECG_Normal,0.1950354609929078,0.5425531914893617,0.1347517730496454,0.6909090909090908,1.273440285204991,1.0,0.02893466123434435,1.4799749687108883,0.26675168096452584,0.2235294117647059,0.32431289640591954,0.4696375519904931
"Sex_Male, Age_Middle, ChestPain_ASY, Oldpeak_Moderate","FastingBS_Normal, ExAngina_Yes",0.20567375886524822,0.5957446808510638,0.15602836879432624,0.7586206896551726,1.2733990147783254,1.0,0.033499320959710296,1.6747720364741656,0.270292207792208,0.2417582417582418,0.4029038112522691,0.5102627257799672
"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Slope_Flat, ChestPain_ASY","FastingBS_Normal, Age_Middle",0.22695035460992907,0.4787234042553192,0.13829787234042554,0.609375,1.2729166666666667,1.0,0.029651425984608418,1.3344680851063828,0.27734650670430483,0.24375000000000005,0.2506377551020408,0.4491319444444445
"Sex_Male, Slope_Flat, ChestPain_ASY, Chol_Borderline, FastingBS_Normal",ECG_Normal,0.14893617021276595,0.5425531914893617,0.10283687943262411,0.6904761904761904,1.272642390289449,1.0,0.022031084955485142,1.477905073649754,0.25172413793103454,0.1746987951807229,0.32336655592469526,0.44000933706816053
"Sex_Male, ECG_Normal, Slope_Flat, ExAngina_Yes","FastingBS_Normal, Age_Middle",0.30851063829787234,0.4787234042553192,0.1879432624113475,0.6091954022988506,1.2725415070242656,1.0,0.04025199939640861,1.3338548185231538,0.3097242380261247,0.3136094674556213,0.25029322073657057,0.5008939974457216
"FastingBS_Normal, ECG_Normal, Oldpeak_Moderate","Sex_Male, Slope_Flat, ExAngina_Yes",0.1773049645390071,0.5815602836879432,0.13120567375886524,0.74,1.272439024390244,1.0,0.028092148282279558,1.6093835242771415,0.2602516309412861,0.2090395480225989,0.3786440677966102,0.4828048780487805
"Slope_Flat, Age_Middle, FastingBS_Normal, Oldpeak_Moderate","Sex_Male, ECG_Normal",0.1879432624113475,0.48936170212765956,0.11702127659574468,0.6226415094339623,1.2723543888433144,1.0,0.025049041798702293,1.3531914893617025,0.2635966653433904,0.20886075949367092,0.26100628930817626,0.4308859721082855
"ECG_Normal, Oldpeak_Moderate","Sex_Male, FastingBS_Normal, ChestPain_ASY, Slope_Flat",0.20921985815602837,0.4929078014184397,0.13120567375886524,0.6271186440677966,1.2722838678209976,1.0,0.028079573462099494,1.3599290780141844,0.2706338625621137,0.22981366459627328,0.2646675358539765,0.4466528472137544
"ECG_Normal, ChestPain_ASY, Chol_High","Slope_Flat, FastingBS_Normal, ExAngina_Yes",0.22695035460992907,0.5035460992907801,0.1453900709219858,0.640625,1.2722271126760565,1.0,0.03111010512549671,1.3814369411039162,0.2767957037368539,0.2484848484848485,0.2761160714285715,0.4646786971830986
"ECG_Normal, MaxHR_Low","Sex_Male, FastingBS_Normal, ChestPain_ASY, Slope_Flat",0.2375886524822695,0.4929078014184397,0.14893617021276595,0.626865671641791,1.2717706431869429,1.0,0.03182686987576076,1.3590070921985813,0.28028792912513834,0.2560975609756097,0.26416866715374165,0.46451197251154297
"Age_Middle, ChestPain_ASY, ECG_Normal, ExAngina_Yes","Slope_Flat, FastingBS_Normal",0.24468085106382978,0.6382978723404256,0.19858156028368795,0.8115942028985508,1.2714975845410628,1.0,0.042402293647200856,1.9198036006546648,0.2826961770623743,0.29015544041450775,0.4791133844842286,0.561352657004831
"Slope_Flat, ECG_Normal, Chol_High","FastingBS_Normal, Age_Middle",0.24468085106382978,0.4787234042553192,0.14893617021276595,0.6086956521739131,1.2714975845410628,1.0,0.03180172023540062,1.3321513002364065,0.28269617706237415,0.25925925925925924,0.24933451641526183,0.4599033816425121
"Age_Middle, ChestPain_ASY, Oldpeak_Moderate","Sex_Male, FastingBS_Normal, Slope_Flat",0.22340425531914893,0.574468085106383,0.16312056737588654,0.7301587301587302,1.2710170487948267,1.0,0.034781952618077566,1.576971214017522,0.2745681953543776,0.2569832402234637,0.36587301587301596,0.5070546737213404
"FastingBS_Normal, Chol_High, Oldpeak_Moderate, ExAngina_Yes","Sex_Male, ChestPain_ASY, Slope_Flat",0.1347517730496454,0.6418439716312057,0.1099290780141844,0.8157894736842105,1.271009014248328,1.0,0.02343946481565315,1.9442755825734548,0.24643046007403502,0.1648936170212766,0.48566961959353827,0.49353009595812736
"FastingBS_Normal, Oldpeak_Moderate, Chol_High","Sex_Male, Age_Middle, Slope_Flat",0.1595744680851064,0.5070921985815603,0.10283687943262411,0.6444444444444444,1.2708624708624707,1.0,0.021917911573864482,1.3863031914893613,0.2536010475774769,0.1823899371069182,0.27865707434052744,0.42362082362082354
"ECG_Normal, ChestPain_ASY, Oldpeak_Moderate, ExAngina_Yes","Sex_Male, FastingBS_Normal",0.1524822695035461,0.6773049645390071,0.13120567375886524,0.8604651162790696,1.2704249360769508,1.0,0.027928675619938628,2.3126477541371133,0.25115910889969467,0.18781725888324874,0.5675951955021717,0.5270911968829903
"Sex_Male, Age_Middle, Oldpeak_Moderate","FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.23404255319148937,0.524822695035461,0.15602836879432624,0.6666666666666667,1.2702702702702704,1.0,0.033197525275388565,1.4255319148936174,0.2777777777777778,0.25882352941176473,0.29850746268656736,0.48198198198198205
"Sex_Male, Age_Middle, MaxHR_Low, Slope_Flat","FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.2127659574468085,0.524822695035461,0.14184397163120568,0.6666666666666667,1.2702702702702704,1.0,0.030179568432171427,1.4255319148936174,0.2702702702702703,0.23809523809523814,0.29850746268656736,0.46846846846846857
"Sex_Male, BP_Normal, ExAngina_Yes","FastingBS_Normal, ChestPain_ASY",0.1276595744680851,0.6560283687943262,0.10638297872340426,0.8333333333333334,1.2702702702702704,1.0,0.022634676324128578,2.063829787234043,0.24390243902439038,0.15706806282722516,0.5154639175257733,0.49774774774774777
"Sex_Male, ECG_Normal, Oldpeak_Moderate, Slope_Flat","FastingBS_Normal, ChestPain_ASY, ExAngina_Yes",0.1702127659574468,0.524822695035461,0.11347517730496454,0.6666666666666667,1.2702702702702704,1.0,0.02414365474573714,1.4255319148936174,0.25641025641025644,0.1951219512195122,0.29850746268656736,0.4414414414414415
"Slope_Flat, BP_Normal, ECG_Normal",FastingBS_Normal,0.13120567375886524,0.7446808510638298,0.12411347517730496,0.945945945945946,1.2702702702702704,1.0,0.026407122378150003,4.723404255319159,0.24489795918367357,0.1650943396226415,0.7882882882882888,0.5563063063063064
"Age_Middle, ECG_Normal, ExAngina_Yes","Slope_Flat, FastingBS_Normal",0.2624113475177305,0.6382978723404256,0.2127659574468085,0.8108108108108109,1.2702702702702702,1.0,0.04526935264825713,1.9118541033434653,0.28846153846153844,0.3092783505154639,0.47694753577106525,0.5720720720720721
"Sex_Male, MaxHR_Medium, Oldpeak_Mild","Age_Middle, ExAngina_Yes",0.16312056737588654,0.49645390070921985,0.10283687943262411,0.6304347826086956,1.2698757763975155,1.0,0.02185503747296412,1.362536503963287,0.2539450613676211,0.18471337579617836,0.26607470912431097,0.4187888198757763
"Slope_Flat, ChestPain_ASY, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.3262411347517731,0.49645390070921985,0.20567375886524822,0.6304347826086956,1.2698757763975155,1.0,0.04371007494592824,1.362536503963287,0.31542649727767674,0.33333333333333326,0.26607470912431097,0.5223602484472049
"Age_Middle, ChestPain_ASY, Oldpeak_Moderate, Chol_High","Slope_Flat, ExAngina_Yes",0.12411347517730496,0.6524822695035462,0.10283687943262411,0.8285714285714284,1.2698757763975153,1.0,0.02185503747296412,2.027186761229312,0.24263576713667442,0.1526315789473684,0.5067055393586001,0.4930900621118012
"FastingBS_Normal, Oldpeak_Moderate, BP_Prehypertension","Sex_Male, Age_Middle",0.14184397163120568,0.5709219858156028,0.10283687943262411,0.7249999999999999,1.2698757763975153,1.0,0.021855037472964134,1.5602836879432618,0.24764890282131657,0.1686046511627907,0.3590909090909088,0.4525621118012422
"ExAngina_Yes, ChestPain_ASY, ECG_Normal, BP_Prehypertension, FastingBS_Normal","Sex_Male, Age_Middle",0.14184397163120568,0.5709219858156028,0.10283687943262411,0.7249999999999999,1.2698757763975153,1.0,0.021855037472964134,1.5602836879432618,0.24764890282131657,0.1686046511627907,0.3590909090909088,0.4525621118012422
"ExAngina_Yes, Slope_Flat, ChestPain_ASY, BP_Prehypertension, ECG_Normal","Sex_Male, Age_Middle",0.14184397163120568,0.5709219858156028,0.10283687943262411,0.7249999999999999,1.2698757763975153,1.0,0.021855037472964134,1.5602836879432618,0.24764890282131657,0.1686046511627907,0.3590909090909088,0.4525621118012422
"Slope_Flat, MaxHR_Medium, Oldpeak_Moderate, ExAngina_Yes","Sex_Male, Age_Middle",0.14184397163120568,0.5709219858156028,0.10283687943262411,0.7249999999999999,1.2698757763975153,1.0,0.021855037472964134,1.5602836879432618,0.24764890282131657,0.1686046511627907,0.3590909090909088,0.4525621118012422
"FastingBS_Normal, ChestPain_ASY, Chol_Borderline, ExAngina_Yes","Sex_Male, Age_Middle",0.14184397163120568,0.5709219858156028,0.10283687943262411,0.7249999999999999,1.2698757763975153,1.0,0.021855037472964134,1.5602836879432618,0.24764890282131657,0.1686046511627907,0.3590909090909088,0.4525621118012422
"Slope_Flat, FastingBS_Normal, ChestPain_ASY, Chol_Borderline",ECG_Normal,0.1595744680851064,0.5425531914893617,0.1099290780141844,0.6888888888888889,1.2697167755991285,1.0,0.023351441074392645,1.4703647416413375,0.25275622703144146,0.18562874251497005,0.31989664082687347,0.44575163398692813
"Sex_Male, BP_Normal, ChestPain_ASY, FastingBS_Normal",ECG_Normal,0.1595744680851064,0.5425531914893617,0.1099290780141844,0.6888888888888889,1.2697167755991285,1.0,0.023351441074392645,1.4703647416413375,0.25275622703144146,0.18562874251497005,0.31989664082687347,0.44575163398692813
"Oldpeak_Mild, ECG_Normal","Slope_Flat, ChestPain_ASY, ExAngina_Yes",0.20567375886524822,0.5567375886524822,0.1453900709219858,0.706896551724138,1.2697122776191525,1.0,0.030883758362255417,1.5123070504797669,0.2674216027874564,0.235632183908046,0.3387586206896554,0.48402152426971234
"FastingBS_Normal, Age_Middle, Oldpeak_Moderate","Slope_Flat, ChestPain_ASY, ExAngina_Yes",0.20567375886524822,0.5567375886524822,0.1453900709219858,0.706896551724138,1.2697122776191525,1.0,0.030883758362255417,1.5123070504797669,0.2674216027874564,0.235632183908046,0.3387586206896554,0.48402152426971234
"Age_Middle, MaxHR_Low, ExAngina_Yes","Slope_Flat, FastingBS_Normal",0.20567375886524822,0.6382978723404256,0.16666666666666666,0.8103448275862069,1.2695402298850573,1.0,0.035385543986720974,1.9071566731141192,0.26728723404255306,0.24607329842931935,0.4756592292089248,0.535727969348659
"Sex_Male, Chol_Borderline, BP_Prehypertension","Age_Middle, ChestPain_ASY",0.1524822695035461,0.549645390070922,0.10638297872340426,0.6976744186046511,1.269317329332333,1.0,0.022571802223228216,1.4896344789961808,0.25034867503486763,0.17857142857142858,0.32869437831898907,0.44561140285071266
"Slope_Flat, ECG_Normal, Oldpeak_Moderate","Sex_Male, Age_Middle, ChestPain_ASY",0.18439716312056736,0.5,0.11702127659574468,0.6346153846153847,1.2692307692307694,1.0,0.024822695035461,1.3684210526315792,0.2600790513833993,0.20625,0.2692307692307694,0.43432896890343703
"Sex_Male, BP_Prehypertension, Chol_High, ExAngina_Yes","Slope_Flat, Age_Middle",0.1595744680851064,0.5602836879432624,0.11347517730496454,0.7111111111111111,1.2691983122362869,1.0,0.0240682058246567,1.5220949263502455,0.2523734177215189,0.1871345029239766,0.34301075268817205,0.4568213783403657
"FastingBS_Normal, ECG_Normal, ChestPain_ASY, Oldpeak_Moderate","Slope_Flat, Age_Middle",0.1595744680851064,0.5602836879432624,0.11347517730496454,0.7111111111111111,1.2691983122362869,1.0,0.0240682058246567,1.5220949263502455,0.2523734177215189,0.1871345029239766,0.34301075268817205,0.4568213783403657
"BP_Normal, ECG_Normal","Sex_Male, FastingBS_Normal, ChestPain_ASY",0.1453900709219858,0.5957446808510638,0.1099290780141844,0.7560975609756099,1.2691637630662023,1.0,0.02331371661385244,1.6574468085106393,0.2481595502610094,0.17415730337078655,0.3966623876765087,0.4703106852497097
"Sex_Male, ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension","FastingBS_Normal, ExAngina_Yes",0.1453900709219858,0.5957446808510638,0.1099290780141844,0.7560975609756099,1.2691637630662023,1.0,0.02331371661385244,1.6574468085106393,0.2481595502610094,0.17415730337078655,0.3966623876765087,0.4703106852497097
"Slope_Flat, MaxHR_Medium, BP_Prehypertension, ExAngina_Yes",Age_Middle,0.19148936170212766,0.6276595744680851,0.1524822695035461,0.7962962962962963,1.2686754551161332,1.0,0.032292138222423425,1.827852998065764,0.2619339045287638,0.2287234042553192,0.45291005291005293,0.5196170747018205
BP_Normal,"Slope_Flat, FastingBS_Normal, Sex_Male",0.20921985815602837,0.574468085106383,0.1524822695035461,0.728813559322034,1.268675455116133,1.0,0.03229213822242341,1.569148936170213,0.2678068620294086,0.24157303370786512,0.3627118644067797,0.49712282904373306
"FastingBS_Normal, Age_Middle, ChestPain_ASY, MaxHR_Low","Sex_Male, ECG_Normal",0.20567375886524822,0.48936170212765956,0.1276595744680851,0.6206896551724138,1.2683658170914545,1.0,0.027010713746793424,1.3462282398452614,0.26636904761904767,0.22499999999999998,0.257183908045977,0.4407796101949025
"FastingBS_Normal, Age_Middle, ChestPain_ASY, BP_Prehypertension","Sex_Male, ECG_Normal",0.20567375886524822,0.48936170212765956,0.1276595744680851,0.6206896551724138,1.2683658170914545,1.0,0.027010713746793424,1.3462282398452614,0.26636904761904767,0.22499999999999998,0.257183908045977,0.4407796101949025
"Sex_Male, BP_Normal, ExAngina_Yes",FastingBS_Normal,0.1276595744680851,0.7446808510638298,0.12056737588652482,0.9444444444444445,1.2682539682539684,1.0,0.02550173532518485,4.595744680851071,0.242467718794835,0.16037735849056603,0.7824074074074078,0.5531746031746032
"Age_Middle, ChestPain_ASY, ECG_Normal, Oldpeak_Moderate",FastingBS_Normal,0.1276595744680851,0.7446808510638298,0.12056737588652482,0.9444444444444445,1.2682539682539684,1.0,0.02550173532518485,4.595744680851071,0.242467718794835,0.16037735849056603,0.7824074074074078,0.5531746031746032
"MaxHR_Medium, Oldpeak_Moderate, Sex_Male, Slope_Flat, ChestPain_ASY",FastingBS_Normal,0.1276595744680851,0.7446808510638298,0.12056737588652482,0.9444444444444445,1.2682539682539684,1.0,0.02550173532518485,4.595744680851071,0.242467718794835,0.16037735849056603,0.7824074074074078,0.5531746031746032
"MaxHR_Medium, ChestPain_ASY, ECG_Normal, Age_Middle","Slope_Flat, FastingBS_Normal",0.14893617021276595,0.6382978723404256,0.12056737588652482,0.8095238095238095,1.2682539682539682,1.0,0.02550173532518485,1.8989361702127658,0.2485294117647059,0.18085106382978722,0.4733893557422969,0.4992063492063492
"Sex_Male, ECG_Normal, MaxHR_Low, Slope_Flat","FastingBS_Normal, Age_Middle",0.19858156028368795,0.4787234042553192,0.12056737588652482,0.6071428571428571,1.2682539682539682,1.0,0.025501735325184835,1.326885880077369,0.2639250390421654,0.21656050955414008,0.24635568513119524,0.4294973544973545
"Sex_Male, MaxHR_Medium, ChestPain_ASY, Oldpeak_Moderate","FastingBS_Normal, ExAngina_Yes",0.1595744680851064,0.5957446808510638,0.12056737588652482,0.7555555555555555,1.2682539682539682,1.0,0.02550173532518485,1.6537717601547388,0.2516753536857781,0.18994413407821228,0.3953216374269006,0.47896825396825393
"Slope_Flat, MaxHR_Medium, ChestPain_ASY, BP_Prehypertension",Age_Middle,0.17375886524822695,0.6276595744680851,0.13829787234042554,0.7959183673469389,1.2680733310273264,1.0,0.029236456918666068,1.8244680851063841,0.2558600198085177,0.20855614973262035,0.45189504373177874,0.5081286751988932
"Sex_Male, Age_Middle, Oldpeak_Moderate","Slope_Flat, FastingBS_Normal, ChestPain_ASY",0.23404255319148937,0.549645390070922,0.16312056737588654,0.6969696969696969,1.2680351906158358,1.0,0.03448015693375586,1.4861702127659573,0.27596618357487934,0.2628571428571429,0.32712956335003573,0.496871945259042
"MaxHR_Medium, Sex_Male, Slope_Flat, ChestPain_ASY, BP_Prehypertension",Age_Middle,0.15602836879432624,0.6276595744680851,0.12411347517730496,0.7954545454545454,1.2673343605546996,1.0,0.02618077561490871,1.8203309692671392,0.2499399759903962,0.1881720430107527,0.4506493506493506,0.4965973292244479
"ExAngina_Yes, Oldpeak_Moderate, BP_Prehypertension",Age_Middle,0.15602836879432624,0.6276595744680851,0.12411347517730496,0.7954545454545454,1.2673343605546996,1.0,0.02618077561490871,1.8203309692671392,0.2499399759903962,0.1881720430107527,0.4506493506493506,0.4965973292244479
"FastingBS_Normal, ECG_Normal, MaxHR_Low","Age_Middle, ChestPain_ASY",0.19858156028368795,0.549645390070922,0.13829787234042554,0.6964285714285714,1.2670506912442396,1.0,0.029148433177405578,1.4835210680016688,0.26299069661901536,0.22674418604651164,0.32592800899887514,0.47402073732718897
"Slope_Flat, ECG_Normal, Sex_Male","FastingBS_Normal, Age_Middle",0.4326241134751773,0.4787234042553192,0.2624113475177305,0.6065573770491803,1.2670309653916212,1.0,0.055304059151954105,1.3249113475177303,0.37145270270270264,0.40437158469945345,0.24523251923720307,0.5773527625986642
"Sex_Male, ChestPain_ASY, BP_Prehypertension","Age_Middle, ExAngina_Yes",0.34397163120567376,0.49645390070921985,0.21631205673758866,0.6288659793814433,1.2667157584683357,1.0,0.0455459986922187,1.356776989755713,0.3209570225963668,0.3465909090909091,0.2629591984899085,0.5322901325478645
"Sex_Male, BP_Normal, FastingBS_Normal","Slope_Flat, ECG_Normal",0.18439716312056736,0.4858156028368794,0.11347517730496454,0.6153846153846154,1.2667040988208873,1.0,0.02389215834213572,1.3368794326241136,0.2581521739130436,0.20382165605095537,0.2519893899204245,0.42448062886019094
"ExAngina_Yes, Slope_Flat, BP_Prehypertension, FastingBS_Normal, ECG_Normal",Age_Middle,0.13829787234042554,0.6276595744680851,0.1099290780141844,0.7948717948717948,1.266405910473707,1.0,0.023125094311151353,1.8151595744680848,0.24412584627638395,0.16756756756756758,0.449084249084249,0.485006518904824
"ExAngina_Yes, Sex_Male, Chol_High, ChestPain_ASY, BP_Prehypertension",Age_Middle,0.13829787234042554,0.6276595744680851,0.1099290780141844,0.7948717948717948,1.266405910473707,1.0,0.023125094311151353,1.8151595744680848,0.24412584627638395,0.16756756756756758,0.449084249084249,0.485006518904824
"BP_Prehypertension, ChestPain_ASY, Oldpeak_Moderate, ExAngina_Yes",Age_Middle,0.13829787234042554,0.6276595744680851,0.1099290780141844,0.7948717948717948,1.266405910473707,1.0,0.023125094311151353,1.8151595744680848,0.24412584627638395,0.16756756756756758,0.449084249084249,0.485006518904824
"Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY, FastingBS_Normal","Age_Middle, ExAngina_Yes",0.24822695035460993,0.49645390070921985,0.15602836879432624,0.6285714285714286,1.266122448979592,1.0,0.03279513102962628,1.3557010365521003,0.2795883361921098,0.26506024096385544,0.26237424547283705,0.4714285714285714
"BP_Normal, ChestPain_ASY, ExAngina_Yes",FastingBS_Normal,0.12411347517730496,0.7446808510638298,0.11702127659574468,0.9428571428571428,1.266122448979592,1.0,0.02459634827221971,4.468085106382978,0.23997055576002946,0.1556603773584906,0.7761904761904761,0.55
"Oldpeak_Moderate, Sex_Male, Age_Middle, ChestPain_ASY, ECG_Normal",FastingBS_Normal,0.12411347517730496,0.7446808510638298,0.11702127659574468,0.9428571428571428,1.266122448979592,1.0,0.02459634827221971,4.468085106382978,0.23997055576002946,0.1556603773584906,0.7761904761904761,0.55
"Age_Middle, ChestPain_ASY, MaxHR_Low, ExAngina_Yes","Sex_Male, FastingBS_Normal, Slope_Flat",0.1950354609929078,0.574468085106383,0.14184397163120568,0.7272727272727273,1.265993265993266,1.0,0.02980232382676927,1.5602836879432624,0.26101321585903076,0.22598870056497175,0.35909090909090907,0.48709315375982043
"Sex_Male, MaxHR_Medium, ECG_Normal","FastingBS_Normal, Age_Middle",0.23404255319148937,0.4787234042553192,0.14184397163120568,0.6060606060606061,1.265993265993266,1.0,0.029802323826769284,1.3232405891980359,0.2743055555555556,0.24844720496894407,0.24427952999381572,0.45117845117845123
"Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, FastingBS_Normal",ECG_Normal,0.35106382978723405,0.5425531914893617,0.24113475177304963,0.6868686868686869,1.265993265993266,1.0,0.05066395050550776,1.4608785175017158,0.32377049180327866,0.3695652173913044,0.3154803852478271,0.5656565656565656
"Age_Middle, ChestPain_ASY, ECG_Normal, BP_Prehypertension","Sex_Male, FastingBS_Normal, Slope_Flat",0.15602836879432624,0.574468085106383,0.11347517730496454,0.7272727272727272,1.2659932659932658,1.0,0.023841859061415407,1.5602836879432618,0.24894957983193264,0.18390804597701146,0.3590909090909088,0.462401795735129
"ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension","Sex_Male, FastingBS_Normal, Slope_Flat",0.15602836879432624,0.574468085106383,0.11347517730496454,0.7272727272727272,1.2659932659932658,1.0,0.023841859061415407,1.5602836879432618,0.24894957983193264,0.18390804597701146,0.3590909090909088,0.462401795735129
"BP_Prehypertension, Oldpeak_Moderate, ExAngina_Yes","Sex_Male, FastingBS_Normal, Slope_Flat",0.15602836879432624,0.574468085106383,0.11347517730496454,0.7272727272727272,1.2659932659932658,1.0,0.023841859061415407,1.5602836879432618,0.24894957983193264,0.18390804597701146,0.3590909090909088,0.462401795735129
"FastingBS_Normal, Chol_Borderline, ExAngina_Yes","Age_Middle, ChestPain_ASY",0.16312056737588654,0.549645390070922,0.11347517730496454,0.6956521739130435,1.2656381486676018,1.0,0.02381670942105528,1.4797365754812564,0.2507944915254237,0.18934911242603553,0.3242040397124273,0.4510518934081347
"BP_Normal, ChestPain_ASY, ExAngina_Yes","Sex_Male, FastingBS_Normal",0.12411347517730496,0.6773049645390071,0.10638297872340426,0.8571428571428571,1.2655198204936424,1.0,0.02232030581962678,2.2588652482269493,0.23954116059379219,0.15306122448979592,0.5572998430141285,0.5071054599850411
"Chol_Desirable, ExAngina_Yes","Sex_Male, FastingBS_Normal",0.12411347517730496,0.6773049645390071,0.10638297872340426,0.8571428571428571,1.2655198204936424,1.0,0.02232030581962678,2.2588652482269493,0.23954116059379219,0.15306122448979592,0.5572998430141285,0.5071054599850411
"Age_Middle, ECG_Normal, MaxHR_Low","Sex_Male, FastingBS_Normal",0.14893617021276595,0.6773049645390071,0.1276595744680851,0.857142857142857,1.2655198204936422,1.0,0.02678436698355212,2.2588652482269476,0.24652777777777765,0.182741116751269,0.5572998430141282,0.5228122662677636
"Age_Middle, ChestPain_ASY, ECG_Normal, MaxHR_Low","Sex_Male, FastingBS_Normal",0.14893617021276595,0.6773049645390071,0.1276595744680851,0.857142857142857,1.2655198204936422,1.0,0.02678436698355212,2.2588652482269476,0.24652777777777765,0.182741116751269,0.5572998430141282,0.5228122662677636
"Slope_Flat, BP_Normal, ChestPain_ASY","Sex_Male, FastingBS_Normal",0.14893617021276595,0.6773049645390071,0.1276595744680851,0.857142857142857,1.2655198204936422,1.0,0.02678436698355212,2.2588652482269476,0.24652777777777765,0.182741116751269,0.5572998430141282,0.5228122662677636
