support,itemsets
0.1702127659574468,"ExAngina_Yes, Sex_Male, Chol_High, ChestPain_ASY, MaxHR_Low"
0.1702127659574468,"ECG_Normal, ChestPain_ASY, MaxHR_Low, ExAngina_Yes"
0.1702127659574468,"Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.1702127659574468,"BP_Stage1, FastingBS_Normal, ChestPain_ASY"
0.1702127659574468,"Sex_Male, FastingBS_Normal, MaxHR_Medium, BP_Prehypertension"
0.1702127659574468,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Slope_Flat, BP_Prehypertension"
0.1702127659574468,"Slope_Flat, MaxHR_Medium, ChestPain_ASY, Chol_High"
0.1702127659574468,"Slope_Flat, ChestPain_ASY, MaxHR_Low, Chol_High"
0.1702127659574468,"Slope_Flat, Oldpeak_Mild, ECG_Normal, ChestPain_ASY"
0.1702127659574468,"Slope_Flat, Age_Senior, ChestPain_ASY, Sex_Male"
0.1702127659574468,Oldpeak_No
0.1702127659574468,"Sex_Male, Chol_High, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.1702127659574468,"FastingBS_Normal, BP_Normal, ChestPain_ASY"
0.1702127659574468,"ChestPain_ASY, Chol_High, Oldpeak_Moderate, ExAngina_Yes"
0.1702127659574468,"ExAngina_Yes, Sex_Male, Chol_High, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.1702127659574468,"Slope_Flat, Oldpeak_Mild, MaxHR_Medium"
0.1702127659574468,"FastingBS_Normal, MaxHR_Low, Chol_High"
0.1702127659574468,"BP_Prehypertension, ChestPain_ASY, MaxHR_Medium, ExAngina_Yes"
0.1702127659574468,"ExAngina_Yes, Sex_Male, Age_Middle, MaxHR_Low, FastingBS_Normal"
0.1702127659574468,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Age_Middle, FastingBS_Normal"
0.1702127659574468,"Sex_Male, FastingBS_Normal, BP_Stage1"
0.16666666666666666,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, Age_Middle, FastingBS_Normal"
0.16666666666666666,"ExAngina_Yes, Chol_High, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.16666666666666666,"ExAngina_Yes, Sex_Male, Oldpeak_Mild, ChestPain_ASY, FastingBS_Normal"
0.16666666666666666,"MaxHR_Medium, Slope_Flat, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.16666666666666666,"Sex_Male, FastingBS_Normal, MaxHR_Medium, Chol_High"
0.16666666666666666,"Slope_Flat, ECG_Normal, MaxHR_Low, ExAngina_Yes"
0.16666666666666666,"Slope_Flat, FastingBS_Normal, ECG_Normal, BP_Prehypertension"
0.16666666666666666,"Sex_Male, ECG_Normal, Chol_Borderline"
0.16666666666666666,"FastingBS_Normal, ECG_Normal, MaxHR_Medium, ExAngina_Yes"
0.16666666666666666,"FastingBS_Normal, ECG_Normal, MaxHR_Low, ExAngina_Yes"
0.16666666666666666,"Slope_Flat, MaxHR_Low, Chol_High, ExAngina_Yes"
0.16666666666666666,"Slope_Flat, Sex_Male, ECG_Normal, MaxHR_Low, FastingBS_Normal"
0.16666666666666666,"Age_Middle, BP_Prehypertension, MaxHR_Medium, ExAngina_Yes"
0.16666666666666666,"Sex_Male, FastingBS_Normal, ECG_Normal, Oldpeak_Moderate"
0.16666666666666666,"Sex_Male, FastingBS_High, ExAngina_Yes"
0.16666666666666666,"MaxHR_Medium, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.16666666666666666,"Slope_Flat, MaxHR_Medium, ECG_Normal, ExAngina_Yes"
0.16666666666666666,"MaxHR_Medium, Sex_Male, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.16666666666666666,"BP_Stage1, Chol_High"
0.16666666666666666,"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, Age_Middle, FastingBS_Normal"
0.16666666666666666,"Sex_Male, Chol_Desirable"
0.16666666666666666,"Oldpeak_Mild, ChestPain_ASY, Chol_High"
0.16666666666666666,"Sex_Male, Slope_Flat, Chol_High, BP_Prehypertension"
0.16666666666666666,"Age_Middle, ECG_Normal, Chol_High"
0.16666666666666666,"Slope_Flat, FastingBS_Normal, MaxHR_Medium, BP_Prehypertension"
0.16666666666666666,"MaxHR_Low, BP_Prehypertension"
0.16666666666666666,"ExAngina_Yes, Slope_Flat, Oldpeak_Mild, ChestPain_ASY, FastingBS_Normal"
0.16666666666666666,"BP_Stage1, FastingBS_Normal, Slope_Flat"
0.16666666666666666,"Sex_Male, Age_Middle, ECG_Normal, MaxHR_Medium"
0.16666666666666666,"Sex_Male, Oldpeak_Moderate, BP_Prehypertension"
0.16666666666666666,"Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY, ECG_Normal"
0.16666666666666666,"Sex_Male, MaxHR_Low, Oldpeak_Moderate"
0.16666666666666666,"FastingBS_Normal, Age_Senior, Sex_Male, ExAngina_Yes"
0.16666666666666666,"FastingBS_Normal, ECG_Normal, ChestPain_ASY, BP_Prehypertension"
0.16666666666666666,"ExAngina_Yes, Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low"
0.16666666666666666,"ExAngina_Yes, Sex_Male, Age_Middle, ChestPain_ASY, Oldpeak_Mild"
0.16666666666666666,"Slope_Flat, FastingBS_Normal, MaxHR_Medium, Chol_High"
0.16666666666666666,"ExAngina_Yes, Slope_Flat, Age_Middle, MaxHR_Low, FastingBS_Normal"
0.16312056737588654,"Sex_Male, MaxHR_Medium, ECG_Normal, ExAngina_Yes"
0.16312056737588654,"FastingBS_Normal, Chol_Borderline, ExAngina_Yes"
0.16312056737588654,"Sex_Male, ChestPain_ASY, Chol_High, BP_Prehypertension"
0.16312056737588654,"FastingBS_Normal, BP_Normal, Slope_Flat"
0.16312056737588654,"Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, Oldpeak_Mild"
0.16312056737588654,"BP_Prehypertension, ECG_Normal, ChestPain_ASY, ExAngina_Yes"
0.16312056737588654,"Age_Senior, MaxHR_Low"
0.16312056737588654,"Slope_Flat, Age_Middle, ECG_Normal, Chol_High"
0.16312056737588654,"Slope_Flat, ChestPain_ASY, BP_Stage1, ExAngina_Yes"
0.16312056737588654,"ECG_Normal, ChestPain_ASY, MaxHR_Medium, ExAngina_Yes"
0.16312056737588654,"Sex_Male, MaxHR_Medium, Oldpeak_Moderate, ExAngina_Yes"
0.16312056737588654,"Oldpeak_Moderate, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.16312056737588654,"ExAngina_Yes, Sex_Male, Slope_Flat, Oldpeak_Mild, FastingBS_Normal"
0.16312056737588654,"Sex_Male, ChestPain_ASY, ECG_ST, ExAngina_Yes"
0.16312056737588654,"Sex_Male, Age_Middle, ChestPain_ASY, Chol_Borderline"
0.16312056737588654,"Sex_Male, BP_Prehypertension, ECG_Normal, ExAngina_Yes"
0.16312056737588654,"Sex_Male, BP_Normal, Slope_Flat"
0.16312056737588654,"ExAngina_Yes, Sex_Male, Age_Middle, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.16312056737588654,"Oldpeak_Mild, ECG_Normal, ChestPain_ASY, ExAngina_Yes"
0.16312056737588654,"ExAngina_Yes, Sex_Male, Chol_High, ECG_Normal, FastingBS_Normal"
0.16312056737588654,"Sex_Male, Oldpeak_Mild, ECG_Normal, ChestPain_ASY"
0.16312056737588654,"Oldpeak_Mild, BP_Prehypertension"
0.16312056737588654,"Oldpeak_Moderate, ExAngina_Yes, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.16312056737588654,"Slope_Flat, ChestPain_ASY, Chol_High, BP_Prehypertension"
0.16312056737588654,"Slope_Flat, ChestPain_ASY, ExAngina_No"
0.16312056737588654,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High"
0.16312056737588654,"Oldpeak_Mild, Chol_High, ExAngina_Yes"
0.16312056737588654,"Sex_Male, Oldpeak_Mild, Chol_High"
0.16312056737588654,"FastingBS_Normal, Oldpeak_Mild, ECG_Normal"
0.16312056737588654,"MaxHR_Medium, Sex_Male, Slope_Flat, ChestPain_ASY, ECG_Normal"
0.16312056737588654,"MaxHR_Medium, ExAngina_Yes, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.16312056737588654,"Slope_Flat, ChestPain_ASY, Chol_Borderline, ExAngina_Yes"
0.16312056737588654,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Chol_High, ChestPain_ASY"
0.16312056737588654,"Sex_Male, Oldpeak_Mild, MaxHR_Medium"
0.16312056737588654,"FastingBS_Normal, Oldpeak_Moderate, MaxHR_Medium"
0.16312056737588654,"Sex_Male, ECG_Normal, ChestPain_ASY, Oldpeak_Moderate"
0.1595744680851064,"ChestPain_ASY, MaxHR_Low, Oldpeak_Moderate"
0.1595744680851064,"ChestPain_ASY, FastingBS_High, ExAngina_Yes"
0.1595744680851064,"Slope_Flat, ECG_Normal, Chol_Borderline"
0.1595744680851064,"Slope_Flat, ECG_Normal, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.1595744680851064,"Slope_Flat, BP_Prehypertension, ECG_Normal, ExAngina_Yes"
0.1595744680851064,"Sex_Male, ChestPain_ASY, ExAngina_No"
0.1595744680851064,"Sex_Male, Age_Middle, ECG_Normal, BP_Prehypertension"
0.1595744680851064,"Slope_Flat, BP_Prehypertension, Chol_High, ExAngina_Yes"
0.1595744680851064,"Age_Middle, Chol_Borderline, ExAngina_Yes"
0.1595744680851064,"Sex_Male, BP_Prehypertension, Chol_High, ExAngina_Yes"
0.1595744680851064,"FastingBS_Normal, BP_Prehypertension, ECG_Normal, ExAngina_Yes"
0.1595744680851064,"Sex_Male, Age_Senior, MaxHR_Low"
0.1595744680851064,"ExAngina_Yes, Slope_Flat, Chol_High, ChestPain_ASY, ECG_Normal"
0.1595744680851064,"Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY, MaxHR_Low"
0.1595744680851064,"Age_Middle, Chol_High, BP_Prehypertension"
0.1595744680851064,"ExAngina_Yes, Sex_Male, Age_Middle, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.1595744680851064,"ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, BP_Prehypertension, FastingBS_Normal"
0.1595744680851064,"Sex_Male, Age_Senior, Chol_High"
0.1595744680851064,"MaxHR_Medium, Sex_Male, Slope_Flat, Age_Middle, BP_Prehypertension"
0.1595744680851064,"Sex_Male, Slope_Flat, Oldpeak_Mild, ChestPain_ASY, FastingBS_Normal"
0.1595744680851064,"Sex_Male, Age_Middle, Chol_Borderline, Slope_Flat"
0.1595744680851064,"FastingBS_Normal, ECG_Normal, ChestPain_ASY, Oldpeak_Moderate"
0.1595744680851064,"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, ECG_Normal"
0.1595744680851064,"Chol_Borderline, BP_Prehypertension"
0.1595744680851064,"FastingBS_Normal, BP_Normal, ChestPain_ASY, Sex_Male"
0.1595744680851064,"FastingBS_Normal, Age_Senior, ChestPain_ASY, Sex_Male"
0.1595744680851064,"FastingBS_Normal, Age_Senior, Slope_Flat"
0.1595744680851064,"Slope_Flat, Oldpeak_Mild, Chol_High"
0.1595744680851064,"Slope_Flat, FastingBS_Normal, ECG_Normal, Oldpeak_Moderate"
0.1595744680851064,"Slope_Flat, Age_Middle, ECG_Normal, BP_Prehypertension"
0.1595744680851064,"ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, MaxHR_Low"
0.1595744680851064,"Oldpeak_Moderate, ExAngina_Yes, Slope_Flat, Age_Middle, FastingBS_Normal"
0.1595744680851064,"Sex_Male, Slope_Flat, ChestPain_ASY, BP_Prehypertension, ECG_Normal"
0.1595744680851064,"BP_Stage1, FastingBS_Normal, ExAngina_Yes"
0.1595744680851064,"Slope_Flat, ChestPain_ASY, ECG_ST"
0.1595744680851064,"FastingBS_Normal, MaxHR_Medium, ChestPain_ASY, Chol_High"
0.1595744680851064,"ECG_LVH, ExAngina_Yes"
0.1595744680851064,"Sex_Male, MaxHR_Medium, ChestPain_ASY, Oldpeak_Moderate"
0.1595744680851064,"ExAngina_Yes, Sex_Male, ChestPain_ASY, MaxHR_Low, ECG_Normal"
0.1595744680851064,"Sex_Male, FastingBS_Normal, MaxHR_Low, Chol_High"
0.1595744680851064,"Oldpeak_Moderate, Sex_Male, Slope_Flat, Chol_High, ChestPain_ASY"
0.1595744680851064,"Slope_Flat, FastingBS_Normal, ChestPain_ASY, Chol_Borderline"
0.1595744680851064,"Oldpeak_Mild, MaxHR_Medium, ExAngina_Yes"
0.1595744680851064,"ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, Oldpeak_Mild"
0.1595744680851064,"FastingBS_Normal, Oldpeak_Moderate, Chol_High"
0.1595744680851064,"ExAngina_Yes, Slope_Flat, Age_Middle, ChestPain_ASY, Oldpeak_Mild"
0.15602836879432624,"ChestPain_ASY, MaxHR_Low, BP_Prehypertension"
0.15602836879432624,"ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension"
0.15602836879432624,"FastingBS_Normal, MaxHR_Low, Chol_High, ExAngina_Yes"
0.15602836879432624,"ChestPain_ASY, Chol_Desirable"
0.15602836879432624,"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.15602836879432624,"MaxHR_Low, Oldpeak_Moderate, ExAngina_Yes"
0.15602836879432624,"ExAngina_Yes, Sex_Male, ECG_Normal, MaxHR_Low, FastingBS_Normal"
0.15602836879432624,"FastingBS_Normal, Age_Middle, ECG_Normal, MaxHR_Medium"
0.15602836879432624,"Slope_Flat, Oldpeak_Moderate, BP_Prehypertension"
0.15602836879432624,"Slope_Flat, Age_Middle, MaxHR_Medium, Chol_High"
0.15602836879432624,"BP_Prehypertension, Oldpeak_Moderate, ExAngina_Yes"
0.15602836879432624,"FastingBS_Normal, BP_Prehypertension, MaxHR_Medium, ExAngina_Yes"
0.15602836879432624,"FastingBS_Normal, Age_Middle, Oldpeak_Mild"
0.15602836879432624,"MaxHR_Medium, Sex_Male, Slope_Flat, Age_Middle, ECG_Normal"
0.15602836879432624,"ExAngina_Yes, Sex_Male, Slope_Flat, Chol_High, MaxHR_Low"
0.15602836879432624,"MaxHR_Medium, Sex_Male, Slope_Flat, ChestPain_ASY, BP_Prehypertension"
0.15602836879432624,"ExAngina_Yes, Sex_Male, Slope_Flat, MaxHR_Low, ECG_Normal"
0.15602836879432624,"ECG_Normal, ChestPain_ASY, Chol_Borderline"
0.15602836879432624,"ExAngina_Yes, Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.15602836879432624,"Slope_Flat, Oldpeak_Mild, ECG_Normal, Sex_Male"
0.15602836879432624,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY"
0.15602836879432624,"Slope_Flat, Oldpeak_Mild, ECG_Normal, ExAngina_Yes"
0.15602836879432624,"Slope_Flat, ECG_Normal, Oldpeak_Moderate, ExAngina_Yes"
0.15602836879432624,"Age_Middle, ECG_Normal, ChestPain_ASY, BP_Prehypertension"
0.15602836879432624,"FastingBS_Normal, ECG_Normal, Oldpeak_Moderate, ExAngina_Yes"
0.15602836879432624,"Sex_Male, FastingBS_Normal, Oldpeak_Moderate, MaxHR_Medium"
0.15602836879432624,"FastingBS_Normal, Chol_High, BP_Prehypertension"
0.15602836879432624,"Slope_Flat, ECG_Normal, ChestPain_ASY, Oldpeak_Moderate"
0.15602836879432624,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.15602836879432624,"Slope_Flat, MaxHR_Medium, Oldpeak_Moderate, Sex_Male"
0.1524822695035461,"Sex_Male, Oldpeak_No"
0.1524822695035461,"Sex_Male, MaxHR_Low, Oldpeak_Moderate, ExAngina_Yes"
0.1524822695035461,"Sex_Male, FastingBS_Normal, Chol_Borderline, ExAngina_Yes"
0.1524822695035461,"Sex_Male, Chol_Borderline, BP_Prehypertension"
0.1524822695035461,"Sex_Male, ChestPain_ASY, Chol_Desirable"
0.1524822695035461,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, Age_Middle, BP_Prehypertension"
0.1524822695035461,"ExAngina_Yes, Slope_Flat, Age_Middle, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.1524822695035461,"Age_Senior, ChestPain_ASY, Chol_High"
0.1524822695035461,"Sex_Male, MaxHR_Low, BP_Prehypertension"
0.1524822695035461,"Sex_Male, ChestPain_ASY, MaxHR_Low, Oldpeak_Moderate"
0.1524822695035461,"BP_Stage1, MaxHR_Low"
0.1524822695035461,"FastingBS_Normal, ChestPain_ASY, MaxHR_Low, Chol_High"
0.1524822695035461,"Sex_Male, ECG_Normal, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.1524822695035461,"Slope_Flat, Oldpeak_Mild, BP_Prehypertension"
0.1524822695035461,"Slope_Flat, ECG_LVH"
0.1524822695035461,"FastingBS_Normal, Age_Middle, ECG_Normal, BP_Prehypertension"
0.1524822695035461,"MaxHR_Medium, Sex_Male, Slope_Flat, BP_Prehypertension, FastingBS_Normal"
0.1524822695035461,"Slope_Flat, FastingBS_Normal, Oldpeak_Moderate, Chol_High"
0.1524822695035461,"Oldpeak_Mild, MaxHR_Low"
0.1524822695035461,"FastingBS_Normal, ECG_ST"
0.1524822695035461,"BP_Prehypertension, ChestPain_ASY, Chol_High, ExAngina_Yes"
0.1524822695035461,"ChestPain_ASY, ECG_LVH, ExAngina_Yes"
0.1524822695035461,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, FastingBS_Normal"
0.1524822695035461,"FastingBS_Normal, Age_Middle, Chol_Borderline"
0.1524822695035461,"FastingBS_Normal, BP_Normal, Slope_Flat, Sex_Male"
0.1524822695035461,"Age_Middle, ChestPain_ASY, MaxHR_Medium, BP_Prehypertension"
0.1524822695035461,"Sex_Male, Oldpeak_No, Slope_Flat"
0.1524822695035461,"Slope_Flat, Age_Senior, ChestPain_ASY, ExAngina_Yes"
0.1524822695035461,"Sex_Male, MaxHR_Low, BP_Stage1"
0.1524822695035461,"ExAngina_Yes, Sex_Male, Chol_High, ChestPain_ASY, ECG_Normal"
0.1524822695035461,"ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, ChestPain_ASY, MaxHR_Low"
0.1524822695035461,"ECG_Normal, ChestPain_ASY, Oldpeak_Moderate, ExAngina_Yes"
0.1524822695035461,"MaxHR_Medium, ExAngina_Yes, Sex_Male, ChestPain_ASY, BP_Prehypertension"
0.1524822695035461,"FastingBS_Normal, Age_Middle, ECG_Normal, Chol_High"
0.14893617021276595,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, ECG_Normal, FastingBS_Normal"
0.14893617021276595,"Sex_Male, FastingBS_Normal, Oldpeak_Moderate, Chol_High"
0.14893617021276595,"Slope_Flat, FastingBS_Normal, MaxHR_Low, Chol_High"
0.14893617021276595,"Oldpeak_Moderate, Sex_Male, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.14893617021276595,"FastingBS_Normal, MaxHR_Medium, ChestPain_ASY, BP_Prehypertension"
0.14893617021276595,"Oldpeak_Moderate, ExAngina_Yes, Slope_Flat, Chol_High, ChestPain_ASY"
0.14893617021276595,"ExAngina_Yes, Slope_Flat, Chol_High, ChestPain_ASY, MaxHR_Low"
0.14893617021276595,"ExAngina_Yes, Sex_Male, ChestPain_ASY, BP_Prehypertension, ECG_Normal"
0.14893617021276595,"BP_Stage1, ExAngina_Yes, Chol_High"
0.14893617021276595,"Age_Senior, ECG_Normal"
0.14893617021276595,"Sex_Male, Oldpeak_Mild, BP_Prehypertension"
0.14893617021276595,"FastingBS_Normal, ChestPain_ASY, Oldpeak_Moderate, MaxHR_Medium"
0.14893617021276595,"Slope_Flat, ChestPain_ASY, Sex_Male, FastingBS_High"
0.14893617021276595,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Age_Middle, BP_Prehypertension"
0.14893617021276595,"Sex_Male, Age_Middle, MaxHR_Medium, Chol_High"
0.14893617021276595,"ExAngina_Yes, ECG_Normal, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.14893617021276595,"MaxHR_Medium, ChestPain_ASY, Oldpeak_Moderate, ExAngina_Yes"
0.14893617021276595,"Sex_Male, BP_Prehypertension, Oldpeak_Moderate, ExAngina_Yes"
0.14893617021276595,"Sex_Male, FastingBS_Normal, ChestPain_ASY, BP_Stage1"
0.14893617021276595,"Oldpeak_Mild, BP_Prehypertension, ExAngina_Yes"
0.14893617021276595,"Slope_Flat, Age_Middle, ChestPain_ASY, Chol_Borderline"
0.14893617021276595,"ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, MaxHR_Low, FastingBS_Normal"
0.14893617021276595,"FastingBS_Normal, Oldpeak_Mild, ECG_Normal, ChestPain_ASY"
0.14893617021276595,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Slope_Flat, Age_Middle, FastingBS_Normal"
0.14893617021276595,"Sex_Male, Slope_Flat, ChestPain_ASY, Chol_Borderline, FastingBS_Normal"
0.14893617021276595,"Sex_Male, Age_Middle, ECG_Normal, Chol_High"
0.14893617021276595,"Age_Middle, ECG_Normal, ChestPain_ASY, MaxHR_Medium"
0.14893617021276595,"Oldpeak_Moderate, Slope_Flat, Sex_Male, ECG_Normal, FastingBS_Normal"
0.14893617021276595,"Age_Middle, ECG_Normal, MaxHR_Low, ChestPain_ASY"
0.14893617021276595,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, Slope_Flat, ECG_Normal"
0.14893617021276595,"Slope_Flat, Oldpeak_Mild, MaxHR_Medium, Sex_Male"
0.14893617021276595,"Slope_Flat, Sex_Male, ECG_Normal, BP_Prehypertension, FastingBS_Normal"
0.14893617021276595,"Age_Middle, ECG_Normal, MaxHR_Low"
0.14893617021276595,"Slope_Flat, ChestPain_ASY, ExAngina_No, Sex_Male"
0.14893617021276595,"Slope_Flat, Oldpeak_Mild, MaxHR_Medium, ExAngina_Yes"
0.14893617021276595,"Age_Middle, FastingBS_High"
0.14893617021276595,"Age_Middle, ECG_ST"
0.14893617021276595,"Slope_Flat, Chol_High, Age_Middle, ECG_Normal, FastingBS_Normal"
0.14893617021276595,"Slope_Flat, BP_Normal, ChestPain_ASY"
0.14893617021276595,"MaxHR_Medium, ExAngina_Yes, Sex_Male, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.14893617021276595,"FastingBS_Normal, Age_Senior, ChestPain_ASY, ExAngina_Yes"
0.14893617021276595,"ExAngina_Yes, Slope_Flat, Sex_Male, BP_Stage1, ChestPain_ASY"
0.14893617021276595,"Slope_Flat, Age_Middle, Chol_High, BP_Prehypertension"
0.14893617021276595,"Oldpeak_Mild, ChestPain_ASY, MaxHR_Medium"
0.14893617021276595,"Slope_Flat, ECG_Normal, Chol_Borderline, Sex_Male"
0.14893617021276595,"Slope_Flat, FastingBS_High, ExAngina_Yes"
0.14893617021276595,"FastingBS_Normal, Chol_High, MaxHR_Medium, ExAngina_Yes"
0.14893617021276595,"FastingBS_Normal, ExAngina_No"
0.14893617021276595,"Sex_Male, Slope_Flat, ECG_Normal, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.1453900709219858,"Sex_Male, ECG_LVH, ExAngina_Yes"
0.1453900709219858,"ExAngina_Yes, Slope_Flat, ChestPain_ASY, MaxHR_Low, ECG_Normal"
0.1453900709219858,"FastingBS_Normal, Oldpeak_Mild, ECG_Normal, Slope_Flat"
0.1453900709219858,"Slope_Flat, FastingBS_Normal, ChestPain_ASY, BP_Stage1"
0.1453900709219858,"Sex_Male, ECG_Normal, ChestPain_ASY, Chol_Borderline"
0.1453900709219858,"Sex_Male, FastingBS_Normal, BP_Stage1, Slope_Flat"
0.1453900709219858,"MaxHR_Medium, Slope_Flat, Age_Middle, ECG_Normal, FastingBS_Normal"
0.1453900709219858,"Sex_Male, Slope_Flat, Oldpeak_Moderate, BP_Prehypertension"
0.1453900709219858,"Sex_Male, Slope_Flat, Chol_High, Age_Middle, ECG_Normal"
0.1453900709219858,"Sex_Male, ChestPain_ASY, MaxHR_Low, BP_Prehypertension"
0.1453900709219858,"BP_Normal, ECG_Normal"
0.1453900709219858,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, ECG_Normal, FastingBS_Normal"
0.1453900709219858,"ExAngina_Yes, Slope_Flat, ECG_Normal, MaxHR_Low, FastingBS_Normal"
0.1453900709219858,"Age_Senior, Chol_High, ExAngina_Yes"
0.1453900709219858,"MaxHR_Medium, ExAngina_Yes, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.1453900709219858,"MaxHR_Medium, ExAngina_Yes, Slope_Flat, ChestPain_ASY, BP_Prehypertension"
0.1453900709219858,"Sex_Male, Oldpeak_Mild, MaxHR_Low"
0.1453900709219858,"Slope_Flat, MaxHR_Low, Oldpeak_Moderate"
0.1453900709219858,"Age_Middle, Chol_High, MaxHR_Medium, ExAngina_Yes"
0.1453900709219858,"BP_Stage1, Age_Middle"
0.1453900709219858,"BP_Stage1, ChestPain_ASY, Chol_High"
0.1453900709219858,"Slope_Flat, MaxHR_Low, BP_Prehypertension"
0.1453900709219858,"Sex_Male, Chol_High, ChestPain_ASY, MaxHR_Low, FastingBS_Normal"
0.1453900709219858,"Sex_Male, Slope_Flat, Age_Middle, BP_Prehypertension, ECG_Normal"
0.1453900709219858,"Sex_Male, FastingBS_Normal, BP_Stage1, ExAngina_Yes"
0.1453900709219858,"Sex_Male, Age_Middle, ChestPain_ASY, BP_Prehypertension, ECG_Normal"
0.1453900709219858,"Sex_Male, BP_Stage1, Chol_High"
0.1453900709219858,"ExAngina_Yes, Sex_Male, Chol_High, MaxHR_Low, FastingBS_Normal"
0.1453900709219858,"Sex_Male, Age_Middle, Chol_Borderline, ExAngina_Yes"
0.1453900709219858,"Oldpeak_Moderate, ExAngina_Yes, Slope_Flat, Age_Middle, ChestPain_ASY, FastingBS_Normal"
0.1453900709219858,"Slope_Flat, ChestPain_ASY, ECG_ST, Sex_Male"
0.1453900709219858,"ExAngina_Yes, Sex_Male, Slope_Flat, ChestPain_ASY, Chol_Borderline"
0.1453900709219858,"BP_Stage1, ECG_Normal"
0.1453900709219858,"Sex_Male, ChestPain_ASY, Oldpeak_Moderate, BP_Prehypertension"
0.1453900709219858,"ExAngina_Yes, Slope_Flat, Oldpeak_Mild, ChestPain_ASY, ECG_Normal"
0.1453900709219858,"Oldpeak_Moderate, ExAngina_Yes, Sex_Male, ChestPain_ASY, ECG_Normal"
0.1453900709219858,"Sex_Male, Slope_Flat, Chol_High, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.1453900709219858,"ExAngina_Yes, Slope_Flat, Chol_High, ECG_Normal, ChestPain_ASY, FastingBS_Normal"
0.1453900709219858,"Age_Middle, ChestPain_ASY, Chol_Borderline, ExAngina_Yes"
0.1453900709219858,"Age_Middle, ECG_Normal, ChestPain_ASY, Chol_High"
0.1453900709219858,"Slope_Flat, ChestPain_ASY, ECG_LVH"
0.1453900709219858,"Age_Middle, BP_Prehypertension, Chol_High, ExAngina_Yes"
0.1453900709219858,"Age_Middle, Oldpeak_Moderate, MaxHR_Medium"
0.1453900709219858,"Oldpeak_Mild, ChestPain_ASY, Chol_High, ExAngina_Yes"
0.1453900709219858,"Slope_Flat, ECG_Normal, ChestPain_ASY, BP_Prehypertension, FastingBS_Normal"
0.1453900709219858,"FastingBS_Normal, ChestPain_ASY, Oldpeak_Moderate, Chol_High"
